VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,VARIABLE_TERM,ORDER,VALUES,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_InducedVomiting_NotWeightShapeRelated_Episodes_4,What is the number of episodes in 4 month prior you made yourself vomit regardless of whether it influenced your shape or weight?,DCW_650103.doc,integer,,,,,,,PhenX,PX650103330502,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_InducedVomiting_NotWeightShapeRelated_EpisodesEncoded_4,What is the number of episodes in 4 month prior you made yourself vomit regardless of whether it influenced your shape or weight?,DCW_650103.doc,encoded values,,,,,,,PhenX,PX650103330503,,000 = if no vomiting,777 = the number of episodes is so great that it cannot be calculated,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_InducedVomiting_NotWeightShapeRelated_Days_5,What is the number of days in 5 month prior you made yourself vomit regardless of whether it influenced your shape or weight?,DCW_650103.doc,integer,days,,,,,,PhenX,PX650103330601,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_InducedVomiting_NotWeightShapeRelated_Episodes_5,What is the number of episodes in 5 month prior you made yourself vomit regardless of whether it influenced your shape or weight?,DCW_650103.doc,integer,,,,,,,PhenX,PX650103330602,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_InducedVomiting_NotWeightShapeRelated_EpisodesEncoded_5,What is the number of episodes in 5 month prior you made yourself vomit regardless of whether it influenced your shape or weight?,DCW_650103.doc,encoded values,,,,,,,PhenX,PX650103330603,,000 = if no vomiting,777 = the number of episodes is so great that it cannot be calculated,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_InducedVomiting_NotWeightShapeRelated_Days_6,What is the number of days in 6 month prior you made yourself vomit regardless of whether it influenced your shape or weight?,DCW_650103.doc,integer,days,,,,,,PhenX,PX650103330701,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_InducedVomiting_NotWeightShapeRelated_Episodes_6,What is the number of episodes in 6 month prior you made yourself vomit regardless of whether it influenced your shape or weight?,DCW_650103.doc,integer,,,,,,,PhenX,PX650103330702,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_InducedVomiting_NotWeightShapeRelated_EpisodesEncoded_6,What is the number of episodes in 6 month prior you made yourself vomit regardless of whether it influenced your shape or weight?,DCW_650103.doc,encoded values,,,,,,,PhenX,PX650103330703,,000 = if no vomiting,777 = the number of episodes is so great that it cannot be calculated,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_InducedVomiting_NotWeightShapeRelated_Distress,How distressed were you about the vomiting? (Rate from 0 = not at all to 6 = extreme),DCW_650103.doc,enumerated,,0,6,,,,PhenX,PX650103330800,,0 = not at all,1,2,3,5,6 = extreme,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_SpontaneousVomiting_WeightShapeRelated_History,Over the past four weeks have you vomited spontaneously to influence your shape or weight?,DCW_650103.doc,enumerated,,,,,,,PhenX,PX650103340100,,Yes,No,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_SpontaneousVomiting_WeightShapeRelated_Days_1,What is the number of days in 1 month prior you made yourself vomit spontaneously to influence your shape or weight?,DCW_650103.doc,integer,days,,,,,,PhenX,PX650103340201,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_SpontaneousVomiting_WeightShapeRelated_Episodes_1,What is the number of episodes in 1 month prior you made yourself vomit spontaneously to influence your shape or weight?,DCW_650103.doc,integer,,,,,,,PhenX,PX650103340202,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_SpontaneousVomiting_WeightShapeRelated_EpisodesEncoded_1,What is the number of episodes in 1 month prior you made yourself vomit spontaneously to influence your shape or weight?,DCW_650103.doc,encoded values,,,,,,,PhenX,PX650103340203,,000 = if no vomiting,777 = the number of episodes is so great that it cannot be calculated,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_SpontaneousVomiting_WeightShapeRelated_Days_2,What is the number of days in 2 month prior you made yourself vomit spontaneously to influence your shape or weight?,DCW_650103.doc,integer,days,,,,,,PhenX,PX650103340301,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_SpontaneousVomiting_WeightShapeRelated_Episodes_2,What is the number of episodes in 2 month prior you made yourself vomit spontaneously to influence your shape or weight?,DCW_650103.doc,integer,,,,,,,PhenX,PX650103340302,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_SpontaneousVomiting_WeightShapeRelated_EpisodesEncoded_2,What is the number of episodes in 2 month prior you made yourself vomit spontaneously to influence your shape or weight?,DCW_650103.doc,encoded values,,,,,,,PhenX,PX650103340303,,000 = if no vomiting,777 = the number of episodes is so great that it cannot be calculated,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_SpontaneousVomiting_WeightShapeRelated_Days_3,What is the number of days in 3 month prior you made yourself vomit spontaneously to influence your shape or weight?,DCW_650103.doc,integer,days,,,,,,PhenX,PX650103340401,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_SpontaneousVomiting_WeightShapeRelated_Episodes_3,What is the number of episodes in 3 month prior you made yourself vomit spontaneously to influence your shape or weight?,DCW_650103.doc,integer,,,,,,,PhenX,PX650103340402,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_SpontaneousVomiting_WeightShapeRelated_EpisodesEncoded_3,What is the number of episodes in 3 month prior you made yourself vomit spontaneously to influence your shape or weight?,DCW_650103.doc,encoded values,,,,,,,PhenX,PX650103340403,,000 = if no vomiting,777 = the number of episodes is so great that it cannot be calculated,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_SpontaneousVomiting_WeightShapeRelated_Days_4,What is the number of days in 4 month prior you made yourself vomit spontaneously to influence your shape or weight?,DCW_650103.doc,integer,days,,,,,,PhenX,PX650103340501,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_SpontaneousVomiting_WeightShapeRelated_Episodes_4,What is the number of episodes in 4 month prior you made yourself vomit spontaneously to influence your shape or weight?,DCW_650103.doc,integer,,,,,,,PhenX,PX650103340502,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_SpontaneousVomiting_WeightShapeRelated_EpisodesEncoded_4,What is the number of episodes in 4 month prior you made yourself vomit spontaneously to influence your shape or weight?,DCW_650103.doc,encoded values,,,,,,,PhenX,PX650103340503,,000 = if no vomiting,777 = the number of episodes is so great that it cannot be calculated,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_SpontaneousVomiting_WeightShapeRelated_Days_5,What is the number of days in 5 month prior you made yourself vomit spontaneously to influence your shape or weight?,DCW_650103.doc,integer,days,,,,,,PhenX,PX650103340601,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_SpontaneousVomiting_WeightShapeRelated_Episodes_5,What is the number of episodes in 5 month prior you made yourself vomit spontaneously to influence your shape or weight?,DCW_650103.doc,integer,,,,,,,PhenX,PX650103340602,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_SpontaneousVomiting_WeightShapeRelated_EpisodesEncoded_5,What is the number of episodes in 5 month prior you made yourself vomit spontaneously to influence your shape or weight?,DCW_650103.doc,encoded values,,,,,,,PhenX,PX650103340603,,000 = if no vomiting,777 = the number of episodes is so great that it cannot be calculated,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_SpontaneousVomiting_WeightShapeRelated_Days_6,What is the number of days in 6 month prior you made yourself vomit spontaneously to influence your shape or weight?,DCW_650103.doc,integer,days,,,,,,PhenX,PX650103340701,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_SpontaneousVomiting_WeightShapeRelated_Episodes_6,What is the number of episodes in 6 month prior you made yourself vomit spontaneously to influence your shape or weight?,DCW_650103.doc,integer,,,,,,,PhenX,PX650103340702,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_SpontaneousVomiting_WeightShapeRelated_EpisodesEncoded_6,What is the number of episodes in 6 month prior you made yourself vomit spontaneously to influence your shape or weight?,DCW_650103.doc,encoded values,,,,,,,PhenX,PX650103340703,,000 = if no vomiting,777 = the number of episodes is so great that it cannot be calculated,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_SpontaneousVomiting_WeightShapeRelated_Distress,How distressed were you about the vomiting? (Rate from 0 = not at all to 6 = extreme),DCW_650103.doc,enumerated,,0,6,,,,PhenX,PX650103340800,,0 = not at all,1,2,3,5,6 = extreme,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_SpontaneousVomiting_WeightShapeRelated_Discomfort,In the last 28 days have you vomited spontaneously in order to avoid physical discomfort?,DCW_650103.doc,enumerated,,,,,,,PhenX,PX650103340900,,Yes,No,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_SpontaneousVomiting_WeightShapeRelated_Plugging,In the last 28 days have you vomited spontaneously in order to avoid plugging?,DCW_650103.doc,enumerated,,,,,,,PhenX,PX650103341000,,Yes,No,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_SpontaneousVomiting_WeightShapeRelated_Dumping,In the last 28 days have you vomited spontaneously in order to avoid dumping?,DCW_650103.doc,enumerated,,,,,,,PhenX,PX650103341100,,Yes,No,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_SpontaneousVomiting_WeightShapeRelated_OtherReasons,In the last 28 days have you vomited spontaneously for any other reasons??,DCW_650103.doc,enumerated,,,,,,,PhenX,PX650103341200,,Yes,No,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_SpontaneousVomiting_NotWeightShapeRelated_History,Over the past four weeks have you vomited spontaneously regardless of whether it influenced your weight or shape?,DCW_650103.doc,enumerated,,,,,,,PhenX,PX650103350100,,Yes,No,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_SpontaneousVomiting_NotWeightShapeRelated_Days_1,What is the number of days in 1 month prior you made yourself vomit spontaneously regardless of whether it influenced your shape or weight?,DCW_650103.doc,integer,days,,,,,,PhenX,PX650103350200,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_SpontaneousVomiting_NotWeightShapeRelated_Episodes_1,What is the number of episodes in 1 month prior you made yourself vomit spontaneously regardless of whether it influenced your shape or weight?,DCW_650103.doc,integer,,,,,,,PhenX,PX650103350301,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_SpontaneousVomiting_NotWeightShapeRelated_EpisodesEncoded_1,What is the number of episodes in 1 month prior you made yourself vomit spontaneously regardless of whether it influenced your shape or weight?,DCW_650103.doc,encoded values,,,,,,,PhenX,PX650103350302,,000 = if no vomiting,777 = the number of episodes is so great that it cannot be calculated,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_SpontaneousVomiting_NotWeightShapeRelated_Days_2,What is the number of days in 2 month prior you made yourself vomit spontaneously regardless of whether it influenced your shape or weight?,DCW_650103.doc,integer,days,,,,,,PhenX,PX650103350400,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_SpontaneousVomiting_NotWeightShapeRelated_Episodes_2,What is the number of episodes in 2 month prior you made yourself vomit spontaneously regardless of whether it influenced your shape or weight?,DCW_650103.doc,integer,,,,,,,PhenX,PX650103350501,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_SpontaneousVomiting_NotWeightShapeRelated_EpisodesEncoded_2,What is the number of episodes in 2 month prior you made yourself vomit spontaneously regardless of whether it influenced your shape or weight?,DCW_650103.doc,encoded values,,,,,,,PhenX,PX650103350502,,000 = if no vomiting,777 = the number of episodes is so great that it cannot be calculated,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_SpontaneousVomiting_NotWeightShapeRelated_Days_3,What is the number of days in 3 month prior you made yourself vomit spontaneously regardless of whether it influenced your shape or weight?,DCW_650103.doc,integer,days,,,,,,PhenX,PX650103350600,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_SpontaneousVomiting_NotWeightShapeRelated_Episodes_3,What is the number of episodes in 3 month prior you made yourself vomit spontaneously regardless of whether it influenced your shape or weight?,DCW_650103.doc,integer,,,,,,,PhenX,PX650103350701,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_SpontaneousVomiting_NotWeightShapeRelated_EpisodesEncoded_3,What is the number of episodes in 3 month prior you made yourself vomit spontaneously regardless of whether it influenced your shape or weight?,DCW_650103.doc,encoded values,,,,,,,PhenX,PX650103350702,,000 = if no vomiting,777 = the number of episodes is so great that it cannot be calculated,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_SpontaneousVomiting_NotWeightShapeRelated_Days_4,What is the number of days in 4 month prior you made yourself vomit spontaneously regardless of whether it influenced your shape or weight?,DCW_650103.doc,integer,days,,,,,,PhenX,PX650103350800,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_SpontaneousVomiting_NotWeightShapeRelated_Episodes_4,What is the number of episodes in 4 month prior you made yourself vomit spontaneously regardless of whether it influenced your shape or weight?,DCW_650103.doc,integer,,,,,,,PhenX,PX650103350901,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_SpontaneousVomiting_NotWeightShapeRelated_EpisodesEncoded_4,What is the number of episodes in 4 month prior you made yourself vomit spontaneously regardless of whether it influenced your shape or weight?,DCW_650103.doc,encoded values,,,,,,,PhenX,PX650103350902,,000 = if no vomiting,777 = the number of episodes is so great that it cannot be calculated,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_SpontaneousVomiting_NotWeightShapeRelated_Days_5,What is the number of days in 5 month prior you made yourself vomit spontaneously regardless of whether it influenced your shape or weight?,DCW_650103.doc,integer,days,,,,,,PhenX,PX650103351000,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_SpontaneousVomiting_NotWeightShapeRelated_Episodes_5,What is the number of episodes in 5 month prior you made yourself vomit spontaneously regardless of whether it influenced your shape or weight?,DCW_650103.doc,integer,,,,,,,PhenX,PX650103351101,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_SpontaneousVomiting_NotWeightShapeRelated_EpisodesEncoded_5,What is the number of episodes in 5 month prior you made yourself vomit spontaneously regardless of whether it influenced your shape or weight?,DCW_650103.doc,encoded values,,,,,,,PhenX,PX650103351102,,000 = if no vomiting,777 = the number of episodes is so great that it cannot be calculated,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_SpontaneousVomiting_NotWeightShapeRelated_Days_6,What is the number of days in 6 month prior you made yourself vomit spontaneously regardless of whether it influenced your shape or weight?,DCW_650103.doc,integer,days,,,,,,PhenX,PX650103351200,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_SpontaneousVomiting_NotWeightShapeRelated_Episodes_6,What is the number of episodes in 6 month prior you made yourself vomit spontaneously regardless of whether it influenced your shape or weight?,DCW_650103.doc,integer,,,,,,,PhenX,PX650103351301,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_SpontaneousVomiting_NotWeightShapeRelated_EpisodesEncoded_6,What is the number of episodes in 6 month prior you made yourself vomit spontaneously regardless of whether it influenced your shape or weight?,DCW_650103.doc,encoded values,,,,,,,PhenX,PX650103351302,,000 = if no vomiting,777 = the number of episodes is so great that it cannot be calculated,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_SpontaneousVomiting_NotWeightShapeRelated_Distress,How distressed were you about the vomiting? (Rate from 0 = not at all to 6 = extreme),DCW_650103.doc,enumerated,,0,6,,,,PhenX,PX650103351400,,0 = not at all,1,2,3,5,6 = extreme,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_ChewingSpitting_History,Over the past four weeks have you chewed food and spit it out without swallowing it to influence your weight or shape?,DCW_650103.doc,enumerated,,,,,,,PhenX,PX650103360100,,Yes,No,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_ChewingSpitting_Foods_1,What foods? 1,DCW_650103.doc,string,,,,,,,PhenX,PX650103360201,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_ChewingSpitting_Foods_2,What foods? 2,DCW_650103.doc,string,,,,,,,PhenX,PX650103360202,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_ChewingSpitting_Foods_3,What foods? 3,DCW_650103.doc,string,,,,,,,PhenX,PX650103360203,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_ChewingSpitting_Foods_4,What foods? 4,DCW_650103.doc,string,,,,,,,PhenX,PX650103360204,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_ChewingSpitting_Foods_5,What foods? 5,DCW_650103.doc,string,,,,,,,PhenX,PX650103360205,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_ChewingSpitting_Days_1,What is the number of days in 1 month prior you chewed food and spit it out without swallowing it to influence your weight or shape?,DCW_650103.doc,integer,days,,,,,,PhenX,PX650103360300,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_ChewingSpitting_Episodes_1,What is the number of episodes in 1 month prior you chewed food and spit it out without swallowing it to influence your weight or shape?,DCW_650103.doc,integer,,,,,,,PhenX,PX650103360401,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_ChewingSpitting_EpisodesEncoded_1,What is the number of episodes in 1 month prior you chewed food and spit it out without swallowing it to influence your weight or shape?,DCW_650103.doc,encoded values,,,,,,,PhenX,PX650103360402,,000 = if no chewing and spitting,777 = the number of episodes is so great that it cannot be calculated,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_ChewingSpitting_Days_2,What is the number of days in 2 month prior you chewed food and spit it out without swallowing it to influence your weight or shape?,DCW_650103.doc,integer,days,,,,,,PhenX,PX650103360500,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_ChewingSpitting_Episodes_2,What is the number of episodes in 2 month prior you chewed food and spit it out without swallowing it to influence your weight or shape?,DCW_650103.doc,integer,,,,,,,PhenX,PX650103360601,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_ChewingSpitting_EpisodesEncoded_2,What is the number of episodes in 2 month prior you chewed food and spit it out without swallowing it to influence your weight or shape?,DCW_650103.doc,encoded values,,,,,,,PhenX,PX650103360602,,000 = if no chewing and spitting,777 = the number of episodes is so great that it cannot be calculated,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_ChewingSpitting_Days_3,What is the number of days in 3 month prior you chewed food and spit it out without swallowing it to influence your weight or shape?,DCW_650103.doc,integer,days,,,,,,PhenX,PX650103360700,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_ChewingSpitting_Episodes_3,What is the number of episodes in 3 month prior you chewed food and spit it out without swallowing it to influence your weight or shape?,DCW_650103.doc,integer,,,,,,,PhenX,PX650103360801,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_ChewingSpitting_EpisodesEncoded_3,What is the number of episodes in 3 month prior you chewed food and spit it out without swallowing it to influence your weight or shape?,DCW_650103.doc,encoded values,,,,,,,PhenX,PX650103360802,,000 = if no chewing and spitting,777 = the number of episodes is so great that it cannot be calculated,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_ChewingSpitting_Days_4,What is the number of days in 4 month prior you chewed food and spit it out without swallowing it to influence your weight or shape?,DCW_650103.doc,integer,days,,,,,,PhenX,PX650103360900,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_ChewingSpitting_Episodes_4,What is the number of episodes in 4 month prior you chewed food and spit it out without swallowing it to influence your weight or shape?,DCW_650103.doc,integer,,,,,,,PhenX,PX650103361001,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_ChewingSpitting_EpisodesEncoded_4,What is the number of episodes in 4 month prior you chewed food and spit it out without swallowing it to influence your weight or shape?,DCW_650103.doc,encoded values,,,,,,,PhenX,PX650103361002,,000 = if no chewing and spitting,777 = the number of episodes is so great that it cannot be calculated,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_ChewingSpitting_Days_5,What is the number of days in 5 month prior you chewed food and spit it out without swallowing it to influence your weight or shape?,DCW_650103.doc,integer,days,,,,,,PhenX,PX650103361100,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_ChewingSpitting_Episodes_5,What is the number of episodes in 5 month prior you chewed food and spit it out without swallowing it to influence your weight or shape?,DCW_650103.doc,integer,,,,,,,PhenX,PX650103361201,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_ChewingSpitting_EpisodesEncoded_5,What is the number of episodes in 5 month prior you chewed food and spit it out without swallowing it to influence your weight or shape?,DCW_650103.doc,encoded values,,,,,,,PhenX,PX650103361202,,000 = if no chewing and spitting,777 = the number of episodes is so great that it cannot be calculated,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_ChewingSpitting_Days_6,What is the number of days in 6 month prior you chewed food and spit it out without swallowing it to influence your weight or shape?,DCW_650103.doc,integer,days,,,,,,PhenX,PX650103361300,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_ChewingSpitting_Episodes_6,What is the number of episodes in 6 month prior you chewed food and spit it out without swallowing it to influence your weight or shape?,DCW_650103.doc,integer,,,,,,,PhenX,PX650103361401,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_ChewingSpitting_EpisodesEncoded_6,What is the number of episodes in 6 month prior you chewed food and spit it out without swallowing it to influence your weight or shape?,DCW_650103.doc,encoded values,,,,,,,PhenX,PX650103361402,,000 = if no chewing and spitting,777 = the number of episodes is so great that it cannot be calculated,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_ChewingSpitting_Distress,How distressed were you about chewing and spitting? (Rate from 0 = not at all to 6 = extreme),DCW_650103.doc,enumerated,,0,6,,,,PhenX,PX650103361500,,0 = not at all,1,2,3,5,6 = extreme,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_ChewingSpitting_Plugging,In the last 28 days have you chewed food and spit it out to get a taste of foods that may cause plugging or dumping?,DCW_650103.doc,enumerated,,,,,,,PhenX,PX650103361600,,Yes,No,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_ChewingSpitting_Sense,In the last 28 days have you chewed food and spit it out because you enjoy the sense of chewing?,DCW_650103.doc,enumerated,,,,,,,PhenX,PX650103361700,,Yes,No,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_ChewingSpitting_OtherReasons,In the last 28 days have you chewed food and spit it out for other reasons?,DCW_650103.doc,enumerated,,,,,,,PhenX,PX650103361800,,Yes,No,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_ChewingSpitting_OtherFoods_1,What foods? 1,DCW_650103.doc,string,,,,,,,PhenX,PX650103361901,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_ChewingSpitting_OtherFoods_2,What foods? 2,DCW_650103.doc,string,,,,,,,PhenX,PX650103361902,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_ChewingSpitting_OtherFoods_3,What foods? 3,DCW_650103.doc,string,,,,,,,PhenX,PX650103361903,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_ChewingSpitting_OtherFoods_4,What foods? 4,DCW_650103.doc,string,,,,,,,PhenX,PX650103361904,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_ChewingSpitting_OtherFoods_5,What foods? 5,DCW_650103.doc,string,,,,,,,PhenX,PX650103361905,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_ChewingSpitting_NotWeightShapeRelated_Days_1,What is the number of days in 1 month prior you chewed food and spit it out without swallowing it regardless of whether it influenced your weight or shape?,DCW_650103.doc,integer,days,,,,,,PhenX,PX650103370100,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_ChewingSpitting_NotWeightShapeRelated_Episodes_1,What is the number of episodes in 1 month prior you chewed food and spit it out without swallowing it regardless of whether it influenced your weight or shape?,DCW_650103.doc,integer,,,,,,,PhenX,PX650103370201,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_ChewingSpitting_NotWeightShapeRelated_EpisodesEncoded_1,What is the number of episodes in 1 month prior you chewed food and spit it out without swallowing it regardless of whether it influenced your weight or shape?,DCW_650103.doc,encoded values,,,,,,,PhenX,PX650103370202,,000 = if no chewing and spitting,777 = the number of episodes is so great that it cannot be calculated,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_ChewingSpitting_NotWeightShapeRelated_Days_2,What is the number of days in 2 month prior you chewed food and spit it out without swallowing it regardless of whether it influenced your weight or shape?,DCW_650103.doc,integer,days,,,,,,PhenX,PX650103370300,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_ChewingSpitting_NotWeightShapeRelated_Episodes_2,What is the number of episodes in 2 month prior you chewed food and spit it out without swallowing it regardless of whether it influenced your weight or shape?,DCW_650103.doc,integer,,,,,,,PhenX,PX650103370401,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_ChewingSpitting_NotWeightShapeRelated_EpisodesEncoded_2,What is the number of episodes in 2 month prior you chewed food and spit it out without swallowing it regardless of whether it influenced your weight or shape?,DCW_650103.doc,encoded values,,,,,,,PhenX,PX650103370402,,000 = if no chewing and spitting,777 = the number of episodes is so great that it cannot be calculated,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_ChewingSpitting_NotWeightShapeRelated_Days_3,What is the number of days in 3 month prior you chewed food and spit it out without swallowing it regardless of whether it influenced your weight or shape?,DCW_650103.doc,integer,days,,,,,,PhenX,PX650103370500,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_ChewingSpitting_NotWeightShapeRelated_Episodes_3,What is the number of episodes in 3 month prior you chewed food and spit it out without swallowing it regardless of whether it influenced your weight or shape?,DCW_650103.doc,integer,,,,,,,PhenX,PX650103370601,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_ChewingSpitting_NotWeightShapeRelated_EpisodesEncoded_3,What is the number of episodes in 3 month prior you chewed food and spit it out without swallowing it regardless of whether it influenced your weight or shape?,DCW_650103.doc,encoded values,,,,,,,PhenX,PX650103370602,,000 = if no chewing and spitting,777 = the number of episodes is so great that it cannot be calculated,,,,,,,,,,,,,,,
