VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX011402_Household_Roster_Relationships_Name_PersonA,Please tell me the names of the people who usually live in this household. Let’s start with the person or one of the persons who owns or rents this home.  First and last name,DCW_011402.doc,string,,,,,,,PhenX,PX011402010100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX011402_Household_Roster_Relationships_ToPersonB_NameAdditionalPersonO,Person O: What is (NAME’s/your) relationship to (PERSON IN ROW B/you)? SEE CODES BELOW ROSTER,DCW_011402.doc,encoded values,,,,,,,PhenX,PX011402070100,,,,,2 = SPOUSE,"3 = PARTNER, FIANCÉ(E), BOYFRIEND, GIRLFRIEND, ETC.","4 = CHILD, NOT SPECIFIEd",5 = NATURAL/BIOLOGICAL CHILD,6 = ADOPTED CHILD,7 = STEPCHILD,"8 = GRANDCHILD, GREAT-GRANDCHILD","9 = SON-IN-LAW, DAUGHTER-IN-LAW",10 = PARENT,11 = PARENT-IN-LAW,"12 = GRANDPARENT, GREAT-GRANDPARENT",13 = UNCLE OR AUNT,14 = NIECE OR NEPHEW,15 = COUSIN,"16 = BROTHER, SISTER (FULL, HALF, OR STEP SIBLING)",17 = SIBLING-IN-LAW,"18 = OTHER RELATIVE (GREAT-AUNT, GRANDNIECE, ETC.)","19 = ROOMMATE, HOUSEMATE",20 = FRIEND,21 = CHILD OF NON-RELATIVE,"22 = OTHER NON-RELATIVE (EMPLOYEE, BOARDER)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX011402_Household_Roster_Relationships_ToPersonB_NameAdditionalPersonP,Person P: What is (NAME’s/your) relationship to (PERSON IN ROW B/you)? SEE CODES BELOW ROSTER,DCW_011402.doc,encoded values,,,,,,,PhenX,PX011402070200,,,,,2 = SPOUSE,"3 = PARTNER, FIANCÉ(E), BOYFRIEND, GIRLFRIEND, ETC.","4 = CHILD, NOT SPECIFIEd",5 = NATURAL/BIOLOGICAL CHILD,6 = ADOPTED CHILD,7 = STEPCHILD,"8 = GRANDCHILD, GREAT-GRANDCHILD","9 = SON-IN-LAW, DAUGHTER-IN-LAW",10 = PARENT,11 = PARENT-IN-LAW,"12 = GRANDPARENT, GREAT-GRANDPARENT",13 = UNCLE OR AUNT,14 = NIECE OR NEPHEW,15 = COUSIN,"16 = BROTHER, SISTER (FULL, HALF, OR STEP SIBLING)",17 = SIBLING-IN-LAW,"18 = OTHER RELATIVE (GREAT-AUNT, GRANDNIECE, ETC.)","19 = ROOMMATE, HOUSEMATE",20 = FRIEND,21 = CHILD OF NON-RELATIVE,"22 = OTHER NON-RELATIVE (EMPLOYEE, BOARDER)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX011402_Household_Roster_Relationships_ToPersonB_NameAdditionalPersonQ,Person Q: What is (NAME’s/your) relationship to (PERSON IN ROW B/you)? SEE CODES BELOW ROSTER,DCW_011402.doc,encoded values,,,,,,,PhenX,PX011402070300,,,,,2 = SPOUSE,"3 = PARTNER, FIANCÉ(E), BOYFRIEND, GIRLFRIEND, ETC.","4 = CHILD, NOT SPECIFIEd",5 = NATURAL/BIOLOGICAL CHILD,6 = ADOPTED CHILD,7 = STEPCHILD,"8 = GRANDCHILD, GREAT-GRANDCHILD","9 = SON-IN-LAW, DAUGHTER-IN-LAW",10 = PARENT,11 = PARENT-IN-LAW,"12 = GRANDPARENT, GREAT-GRANDPARENT",13 = UNCLE OR AUNT,14 = NIECE OR NEPHEW,15 = COUSIN,"16 = BROTHER, SISTER (FULL, HALF, OR STEP SIBLING)",17 = SIBLING-IN-LAW,"18 = OTHER RELATIVE (GREAT-AUNT, GRANDNIECE, ETC.)","19 = ROOMMATE, HOUSEMATE",20 = FRIEND,21 = CHILD OF NON-RELATIVE,"22 = OTHER NON-RELATIVE (EMPLOYEE, BOARDER)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX011402_Household_Roster_Relationships_ToPersonB_NameAdditionalPersonR,Person R: What is (NAME’s/your) relationship to (PERSON IN ROW B/you)? SEE CODES BELOW ROSTER,DCW_011402.doc,encoded values,,,,,,,PhenX,PX011402070400,,,,,2 = SPOUSE,"3 = PARTNER, FIANCÉ(E), BOYFRIEND, GIRLFRIEND, ETC.","4 = CHILD, NOT SPECIFIEd",5 = NATURAL/BIOLOGICAL CHILD,6 = ADOPTED CHILD,7 = STEPCHILD,"8 = GRANDCHILD, GREAT-GRANDCHILD","9 = SON-IN-LAW, DAUGHTER-IN-LAW",10 = PARENT,11 = PARENT-IN-LAW,"12 = GRANDPARENT, GREAT-GRANDPARENT",13 = UNCLE OR AUNT,14 = NIECE OR NEPHEW,15 = COUSIN,"16 = BROTHER, SISTER (FULL, HALF, OR STEP SIBLING)",17 = SIBLING-IN-LAW,"18 = OTHER RELATIVE (GREAT-AUNT, GRANDNIECE, ETC.)","19 = ROOMMATE, HOUSEMATE",20 = FRIEND,21 = CHILD OF NON-RELATIVE,"22 = OTHER NON-RELATIVE (EMPLOYEE, BOARDER)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX011402_Household_Roster_Relationships_ToPersonB_NameAdditionalPersonS,Person S: What is (NAME’s/your) relationship to (PERSON IN ROW B/you)? SEE CODES BELOW ROSTER,DCW_011402.doc,encoded values,,,,,,,PhenX,PX011402070500,,,,,2 = SPOUSE,"3 = PARTNER, FIANCÉ(E), BOYFRIEND, GIRLFRIEND, ETC.","4 = CHILD, NOT SPECIFIEd",5 = NATURAL/BIOLOGICAL CHILD,6 = ADOPTED CHILD,7 = STEPCHILD,"8 = GRANDCHILD, GREAT-GRANDCHILD","9 = SON-IN-LAW, DAUGHTER-IN-LAW",10 = PARENT,11 = PARENT-IN-LAW,"12 = GRANDPARENT, GREAT-GRANDPARENT",13 = UNCLE OR AUNT,14 = NIECE OR NEPHEW,15 = COUSIN,"16 = BROTHER, SISTER (FULL, HALF, OR STEP SIBLING)",17 = SIBLING-IN-LAW,"18 = OTHER RELATIVE (GREAT-AUNT, GRANDNIECE, ETC.)","19 = ROOMMATE, HOUSEMATE",20 = FRIEND,21 = CHILD OF NON-RELATIVE,"22 = OTHER NON-RELATIVE (EMPLOYEE, BOARDER)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX011402_Household_Roster_Relationships_Gender_AdditionalPersonO,"Person O: What is (NAME’s/your) sex, male or female?",DCW_011402.doc,enumerated,,,,,,,PhenX,PX011402080101,,,,,Male,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX011402_Household_Roster_Relationships_Gender_AdditionalPersonP,"Person P: What is (NAME’s/your) sex, male or female?",DCW_011402.doc,enumerated,,,,,,,PhenX,PX011402080102,,,,,Male,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX011402_Household_Roster_Relationships_Gender_AdditionalPersonQ,"Person Q: What is (NAME’s/your) sex, male or female?",DCW_011402.doc,enumerated,,,,,,,PhenX,PX011402080103,,,,,Male,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX011402_Household_Roster_Relationships_Gender_AdditionalPersonR,"Person R: What is (NAME’s/your) sex, male or female?",DCW_011402.doc,enumerated,,,,,,,PhenX,PX011402080104,,,,,Male,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX011402_Household_Roster_Relationships_Gender_AdditionalPersonS,"Person S: What is (NAME’s/your) sex, male or female?",DCW_011402.doc,enumerated,,,,,,,PhenX,PX011402080105,,,,,Male,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX011402_Household_Roster_Relationships_Age_AdditionalPersonO,Person O: How old (was/were) (NAME/you) on (his/her/your) last birthday?,DCW_011402.doc,integer,,,,,,,PhenX,PX011402090101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX011402_Household_Roster_Relationships_Age_AdditionalPersonP,Person P: How old (was/were) (NAME/you) on (his/her/your) last birthday?,DCW_011402.doc,integer,,,,,,,PhenX,PX011402090102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX011402_Household_Roster_Relationships_Age_AdditionalPersonQ,Person Q: How old (was/were) (NAME/you) on (his/her/your) last birthday?,DCW_011402.doc,integer,,,,,,,PhenX,PX011402090103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX011402_Household_Roster_Relationships_Age_AdditionalPersonR,Person R: How old (was/were) (NAME/you) on (his/her/your) last birthday?,DCW_011402.doc,integer,,,,,,,PhenX,PX011402090104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX011402_Household_Roster_Relationships_Age_AdditionalPersonS,Person S: How old (was/were) (NAME/you) on (his/her/your) last birthday?,DCW_011402.doc,integer,,,,,,,PhenX,PX011402090105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX011402_Household_Roster_Relationships_MaritalStatus_AdditionalPersonO,"Person O: IF 13 YRS OR OLDER, ASK: (Is/Are) (NAME/you) now married, widowed, divorced, separated, or (has/have) (he/she/you) never been married?",DCW_011402.doc,enumerated,,,,,ASK IF Q9 >= 13,,PhenX,PX011402100101,,,,,Married,Widowed,Divorced,Separated,Never been married,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX011402_Household_Roster_Relationships_MaritalStatus_AdditionalPersonP,"Person P: IF 13 YRS OR OLDER, ASK: (Is/Are) (NAME/you) now married, widowed, divorced, separated, or (has/have) (he/she/you) never been married?",DCW_011402.doc,enumerated,,,,,ASK IF Q9 >= 13,,PhenX,PX011402100102,,,,,Married,Widowed,Divorced,Separated,Never been married,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX011402_Household_Roster_Relationships_MaritalStatus_AdditionalPersonQ,"Person Q: IF 13 YRS OR OLDER, ASK: (Is/Are) (NAME/you) now married, widowed, divorced, separated, or (has/have) (he/she/you) never been married?",DCW_011402.doc,enumerated,,,,,ASK IF Q9 >= 13,,PhenX,PX011402100103,,,,,Married,Widowed,Divorced,Separated,Never been married,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX011402_Household_Roster_Relationships_MaritalStatus_AdditionalPersonR,"Person R: IF 13 YRS OR OLDER, ASK: (Is/Are) (NAME/you) now married, widowed, divorced, separated, or (has/have) (he/she/you) never been married?",DCW_011402.doc,enumerated,,,,,ASK IF Q9 >= 13,,PhenX,PX011402100104,,,,,Married,Widowed,Divorced,Separated,Never been married,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX011402_Household_Roster_Relationships_MaritalStatus_AdditionalPersonS,"Person S: IF 13 YRS OR OLDER, ASK: (Is/Are) (NAME/you) now married, widowed, divorced, separated, or (has/have) (he/she/you) never been married?",DCW_011402.doc,enumerated,,,,,ASK IF Q9 >= 13,,PhenX,PX011402100105,,,,,Married,Widowed,Divorced,Separated,Never been married,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
