PX211101_Person12_Contact_Frequency,How often do you see or talk to the person?,DCW_211101.doc,encoded values,,,,,,,PhenX,PX211101120800,,,,,1 = Often,2 = Occasionally,3 = Hardly ever,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person12_Trust_Doctors,Do they trust doctors to take care of people's problems?,DCW_211101.doc,encoded values,,,,,,,PhenX,PX211101120900,,,,,1 = A lot,2 = Most of the time,3 = Not very much,8 = Don't know/unsure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person12_Function,Has this person done any of the following for you or helped you out?,DCW_211101.doc,encoded values,,,,,"Use Card B, record all that apply  Probe: what else",,PhenX,PX211101121000,,,,,1 = Listen to you when you were feeling down or upset?,2 = Tell you they care about what happens to you?,"3 = Give you suggestions when you have a problem about what you could do, where you could go, or whom you could talk to?","4 = Try to help you with daily chores, like shopping for food, cooking, fixing things, cleaning your apartment/house, or taking you places that you need to go?",5 = Help out when you are short of money by giving or loaning you money?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person12_Cause_Problems,"Does this person hassle you, cause you problems, or make your life difficult?",DCW_211101.doc,encoded values,,,,,"Use Card B, record all that apply",,PhenX,PX211101121100,,,,,1 = A lot,2 = Sometimes,3 = No/Not really,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person13_Name,"Full Name, Initials, Other Identifiers",DCW_211101.doc,string,,,,,,,PhenX,PX211101130100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person13_Which_Generator,From which name generator was this person mentioned?,DCW_211101.doc,enumerated,,,,,,,PhenX,PX211101130200,,,,,I = Important Matters,H = Health,B = Both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person13_Which_Generator_Section,"Full Name, Initials, Other Identifiers",DCW_211101.doc,encoded values,,,,,,,PhenX,PX211101130300,,,,,"1 = From time to time, most people discuss IMPORTANT MATTERS with other people, and we need people we can depend on for help. These can be family, friends, people who have been really helpful to you-what we are interested in are the ones that you are most likely to talk to about really important matters in your life, whether they live near you or far away. Who are the people in your life with whom you discuss important matters? Who are the people you can really count on?",2 = Is there anyone who always wants to talk to you about your important matters in your life whether you want them to or not?,"3 = Are there people who are, in general, a burden to you, because they want to discuss matters important to them, even if you don't?","4 = Have there been any important changes in this recently? In other words, were there people whom you used to discuss important matters with that you would not or no longer talk to about such things? These could be people whom you no longer feel close to, who might have moved or died. Who are they?",5 = I'm interested in the people in your life that you talk to about health problems when they come up. Who are the people that you discuss your health with or you can really count on when you have physical or emotional problems?,"6 = Who are the people, whether or not you have mentioned them before, who are always talking about your mental and physical health and trying to get you to do things about them?","7 = Are there people who are, in general, a burden to you because of their emotional or physical health problems and always want to talk to you about their problems, whether you want them to or not?","8 = Have there been any important changes in any of these lists? In other words, were there people whom you used to discuss health issues with or that you would rely on for help that you would not or no longer talk to about such things? These could be people whom you no longer feel close to, who might have moved or died.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person13_Gender,Person 13 gender,DCW_211101.doc,enumerated,,,,,,,PhenX,PX211101130400,,,,,Male,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person13_Age,Person 13 Age,DCW_211101.doc,integer,year,,,,,,PhenX,PX211101130500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person13_Connection,How are you connected to this person?,DCW_211101.doc,encoded values,,,,,"Use Card A, record all that apply",,PhenX,PX211101130600,,,,,1 = Spouse/partner,2 = Parent,3 = Brother/sister (including stepbrothers and sisters),4 = Child,5 = Grandparent,6 = Grandchild,7 = Aunt or uncle,8 = In-law,9 = Other relative,10 = Coworker or colleague,11 = Neighbor,12 = Friend,"13 = Boss, employer, teacher",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person13_How_Close,How close are you to this person?,DCW_211101.doc,encoded values,,,,,,,PhenX,PX211101130700,,,,,1 = Very close,2 = Sort of close,3 = Not very close,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person13_Contact_Frequency,How often do you see or talk to the person?,DCW_211101.doc,encoded values,,,,,,,PhenX,PX211101130800,,,,,1 = Often,2 = Occasionally,3 = Hardly ever,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person13_Trust_Doctors,Do they trust doctors to take care of people's problems?,DCW_211101.doc,encoded values,,,,,,,PhenX,PX211101130900,,,,,1 = A lot,2 = Most of the time,3 = Not very much,8 = Don't know/unsure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person13_Function,Has this person done any of the following for you or helped you out?,DCW_211101.doc,encoded values,,,,,"Use Card B, record all that apply  Probe: what else",,PhenX,PX211101131000,,,,,1 = Listen to you when you were feeling down or upset?,2 = Tell you they care about what happens to you?,"3 = Give you suggestions when you have a problem about what you could do, where you could go, or whom you could talk to?","4 = Try to help you with daily chores, like shopping for food, cooking, fixing things, cleaning your apartment/house, or taking you places that you need to go?",5 = Help out when you are short of money by giving or loaning you money?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person13_Cause_Problems,"Does this person hassle you, cause you problems, or make your life difficult?",DCW_211101.doc,encoded values,,,,,"Use Card B, record all that apply",,PhenX,PX211101131100,,,,,1 = A lot,2 = Sometimes,3 = No/Not really,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person14_Name,"Full Name, Initials, Other Identifiers",DCW_211101.doc,string,,,,,,,PhenX,PX211101140100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person14_Which_Generator,From which name generator was this person mentioned?,DCW_211101.doc,enumerated,,,,,,,PhenX,PX211101140200,,,,,I = Important Matters,H = Health,B = Both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person14_Which_Generator_Section,"Full Name, Initials, Other Identifiers",DCW_211101.doc,encoded values,,,,,,,PhenX,PX211101140300,,,,,"1 = From time to time, most people discuss IMPORTANT MATTERS with other people, and we need people we can depend on for help. These can be family, friends, people who have been really helpful to you-what we are interested in are the ones that you are most likely to talk to about really important matters in your life, whether they live near you or far away. Who are the people in your life with whom you discuss important matters? Who are the people you can really count on?",2 = Is there anyone who always wants to talk to you about your important matters in your life whether you want them to or not?,"3 = Are there people who are, in general, a burden to you, because they want to discuss matters important to them, even if you don't?","4 = Have there been any important changes in this recently? In other words, were there people whom you used to discuss important matters with that you would not or no longer talk to about such things? These could be people whom you no longer feel close to, who might have moved or died. Who are they?",5 = I'm interested in the people in your life that you talk to about health problems when they come up. Who are the people that you discuss your health with or you can really count on when you have physical or emotional problems?,"6 = Who are the people, whether or not you have mentioned them before, who are always talking about your mental and physical health and trying to get you to do things about them?","7 = Are there people who are, in general, a burden to you because of their emotional or physical health problems and always want to talk to you about their problems, whether you want them to or not?","8 = Have there been any important changes in any of these lists? In other words, were there people whom you used to discuss health issues with or that you would rely on for help that you would not or no longer talk to about such things? These could be people whom you no longer feel close to, who might have moved or died.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person14_Gender,Person 14 gender,DCW_211101.doc,enumerated,,,,,,,PhenX,PX211101140400,,,,,Male,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person14_Age,Person 14 Age,DCW_211101.doc,integer,year,,,,,,PhenX,PX211101140500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person14_Connection,How are you connected to this person?,DCW_211101.doc,encoded values,,,,,"Use Card A, record all that apply",,PhenX,PX211101140600,,,,,1 = Spouse/partner,2 = Parent,3 = Brother/sister (including stepbrothers and sisters),4 = Child,5 = Grandparent,6 = Grandchild,7 = Aunt or uncle,8 = In-law,9 = Other relative,10 = Coworker or colleague,11 = Neighbor,12 = Friend,"13 = Boss, employer, teacher",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person14_How_Close,How close are you to this person?,DCW_211101.doc,encoded values,,,,,,,PhenX,PX211101140700,,,,,1 = Very close,2 = Sort of close,3 = Not very close,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person14_Contact_Frequency,How often do you see or talk to the person?,DCW_211101.doc,encoded values,,,,,,,PhenX,PX211101140800,,,,,1 = Often,2 = Occasionally,3 = Hardly ever,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person14_Trust_Doctors,Do they trust doctors to take care of people's problems?,DCW_211101.doc,encoded values,,,,,,,PhenX,PX211101140900,,,,,1 = A lot,2 = Most of the time,3 = Not very much,8 = Don't know/unsure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person14_Function,Has this person done any of the following for you or helped you out?,DCW_211101.doc,encoded values,,,,,"Use Card B, record all that apply  Probe: what else",,PhenX,PX211101141000,,,,,1 = Listen to you when you were feeling down or upset?,2 = Tell you they care about what happens to you?,"3 = Give you suggestions when you have a problem about what you could do, where you could go, or whom you could talk to?","4 = Try to help you with daily chores, like shopping for food, cooking, fixing things, cleaning your apartment/house, or taking you places that you need to go?",5 = Help out when you are short of money by giving or loaning you money?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person14_Cause_Problems,"Does this person hassle you, cause you problems, or make your life difficult?",DCW_211101.doc,encoded values,,,,,"Use Card B, record all that apply",,PhenX,PX211101141100,,,,,1 = A lot,2 = Sometimes,3 = No/Not really,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person15_Name,"Full Name, Initials, Other Identifiers",DCW_211101.doc,string,,,,,,,PhenX,PX211101150100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person15_Which_Generator,From which name generator was this person mentioned?,DCW_211101.doc,enumerated,,,,,,,PhenX,PX211101150200,,,,,I = Important Matters,H = Health,B = Both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person15_Which_Generator_Section,"Full Name, Initials, Other Identifiers",DCW_211101.doc,encoded values,,,,,,,PhenX,PX211101150300,,,,,"1 = From time to time, most people discuss IMPORTANT MATTERS with other people, and we need people we can depend on for help. These can be family, friends, people who have been really helpful to you-what we are interested in are the ones that you are most likely to talk to about really important matters in your life, whether they live near you or far away. Who are the people in your life with whom you discuss important matters? Who are the people you can really count on?",2 = Is there anyone who always wants to talk to you about your important matters in your life whether you want them to or not?,"3 = Are there people who are, in general, a burden to you, because they want to discuss matters important to them, even if you don't?","4 = Have there been any important changes in this recently? In other words, were there people whom you used to discuss important matters with that you would not or no longer talk to about such things? These could be people whom you no longer feel close to, who might have moved or died. Who are they?",5 = I'm interested in the people in your life that you talk to about health problems when they come up. Who are the people that you discuss your health with or you can really count on when you have physical or emotional problems?,"6 = Who are the people, whether or not you have mentioned them before, who are always talking about your mental and physical health and trying to get you to do things about them?","7 = Are there people who are, in general, a burden to you because of their emotional or physical health problems and always want to talk to you about their problems, whether you want them to or not?","8 = Have there been any important changes in any of these lists? In other words, were there people whom you used to discuss health issues with or that you would rely on for help that you would not or no longer talk to about such things? These could be people whom you no longer feel close to, who might have moved or died.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person15_Gender,Person 15 gender,DCW_211101.doc,enumerated,,,,,,,PhenX,PX211101150400,,,,,Male,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person15_Age,Person 15 Age,DCW_211101.doc,integer,year,,,,,,PhenX,PX211101150500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person15_Connection,How are you connected to this person?,DCW_211101.doc,encoded values,,,,,"Use Card A, record all that apply",,PhenX,PX211101150600,,,,,1 = Spouse/partner,2 = Parent,3 = Brother/sister (including stepbrothers and sisters),4 = Child,5 = Grandparent,6 = Grandchild,7 = Aunt or uncle,8 = In-law,9 = Other relative,10 = Coworker or colleague,11 = Neighbor,12 = Friend,"13 = Boss, employer, teacher",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person15_How_Close,How close are you to this person?,DCW_211101.doc,encoded values,,,,,,,PhenX,PX211101150700,,,,,1 = Very close,2 = Sort of close,3 = Not very close,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person15_Contact_Frequency,How often do you see or talk to the person?,DCW_211101.doc,encoded values,,,,,,,PhenX,PX211101150800,,,,,1 = Often,2 = Occasionally,3 = Hardly ever,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person15_Trust_Doctors,Do they trust doctors to take care of people's problems?,DCW_211101.doc,encoded values,,,,,,,PhenX,PX211101150900,,,,,1 = A lot,2 = Most of the time,3 = Not very much,8 = Don't know/unsure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person15_Function,Has this person done any of the following for you or helped you out?,DCW_211101.doc,encoded values,,,,,"Use Card B, record all that apply  Probe: what else",,PhenX,PX211101151000,,,,,1 = Listen to you when you were feeling down or upset?,2 = Tell you they care about what happens to you?,"3 = Give you suggestions when you have a problem about what you could do, where you could go, or whom you could talk to?","4 = Try to help you with daily chores, like shopping for food, cooking, fixing things, cleaning your apartment/house, or taking you places that you need to go?",5 = Help out when you are short of money by giving or loaning you money?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person15_Cause_Problems,"Does this person hassle you, cause you problems, or make your life difficult?",DCW_211101.doc,encoded values,,,,,"Use Card B, record all that apply",,PhenX,PX211101151100,,,,,1 = A lot,2 = Sometimes,3 = No/Not really,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person16_Name,"Full Name, Initials, Other Identifiers",DCW_211101.doc,string,,,,,,,PhenX,PX211101160100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person16_Which_Generator,From which name generator was this person mentioned?,DCW_211101.doc,enumerated,,,,,,,PhenX,PX211101160200,,,,,I = Important Matters,H = Health,B = Both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person16_Which_Generator_Section,"Full Name, Initials, Other Identifiers",DCW_211101.doc,encoded values,,,,,,,PhenX,PX211101160300,,,,,"1 = From time to time, most people discuss IMPORTANT MATTERS with other people, and we need people we can depend on for help. These can be family, friends, people who have been really helpful to you-what we are interested in are the ones that you are most likely to talk to about really important matters in your life, whether they live near you or far away. Who are the people in your life with whom you discuss important matters? Who are the people you can really count on?",2 = Is there anyone who always wants to talk to you about your important matters in your life whether you want them to or not?,"3 = Are there people who are, in general, a burden to you, because they want to discuss matters important to them, even if you don't?","4 = Have there been any important changes in this recently? In other words, were there people whom you used to discuss important matters with that you would not or no longer talk to about such things? These could be people whom you no longer feel close to, who might have moved or died. Who are they?",5 = I'm interested in the people in your life that you talk to about health problems when they come up. Who are the people that you discuss your health with or you can really count on when you have physical or emotional problems?,"6 = Who are the people, whether or not you have mentioned them before, who are always talking about your mental and physical health and trying to get you to do things about them?","7 = Are there people who are, in general, a burden to you because of their emotional or physical health problems and always want to talk to you about their problems, whether you want them to or not?","8 = Have there been any important changes in any of these lists? In other words, were there people whom you used to discuss health issues with or that you would rely on for help that you would not or no longer talk to about such things? These could be people whom you no longer feel close to, who might have moved or died.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person16_Gender,Person 16 gender,DCW_211101.doc,enumerated,,,,,,,PhenX,PX211101160400,,,,,Male,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person16_Age,Person 16 Age,DCW_211101.doc,integer,year,,,,,,PhenX,PX211101160500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person16_Connection,How are you connected to this person?,DCW_211101.doc,encoded values,,,,,"Use Card A, record all that apply",,PhenX,PX211101160600,,,,,1 = Spouse/partner,2 = Parent,3 = Brother/sister (including stepbrothers and sisters),4 = Child,5 = Grandparent,6 = Grandchild,7 = Aunt or uncle,8 = In-law,9 = Other relative,10 = Coworker or colleague,11 = Neighbor,12 = Friend,"13 = Boss, employer, teacher",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person16_How_Close,How close are you to this person?,DCW_211101.doc,encoded values,,,,,,,PhenX,PX211101160700,,,,,1 = Very close,2 = Sort of close,3 = Not very close,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person16_Contact_Frequency,How often do you see or talk to the person?,DCW_211101.doc,encoded values,,,,,,,PhenX,PX211101160800,,,,,1 = Often,2 = Occasionally,3 = Hardly ever,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person16_Trust_Doctors,Do they trust doctors to take care of people's problems?,DCW_211101.doc,encoded values,,,,,,,PhenX,PX211101160900,,,,,1 = A lot,2 = Most of the time,3 = Not very much,8 = Don't know/unsure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person16_Function,Has this person done any of the following for you or helped you out?,DCW_211101.doc,encoded values,,,,,"Use Card B, record all that apply  Probe: what else",,PhenX,PX211101161000,,,,,1 = Listen to you when you were feeling down or upset?,2 = Tell you they care about what happens to you?,"3 = Give you suggestions when you have a problem about what you could do, where you could go, or whom you could talk to?","4 = Try to help you with daily chores, like shopping for food, cooking, fixing things, cleaning your apartment/house, or taking you places that you need to go?",5 = Help out when you are short of money by giving or loaning you money?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person16_Cause_Problems,"Does this person hassle you, cause you problems, or make your life difficult?",DCW_211101.doc,encoded values,,,,,"Use Card B, record all that apply",,PhenX,PX211101161100,,,,,1 = A lot,2 = Sometimes,3 = No/Not really,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person17_Name,"Full Name, Initials, Other Identifiers",DCW_211101.doc,string,,,,,,,PhenX,PX211101170100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person17_Which_Generator,From which name generator was this person mentioned?,DCW_211101.doc,enumerated,,,,,,,PhenX,PX211101170200,,,,,I = Important Matters,H = Health,B = Both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person17_Which_Generator_Section,"Full Name, Initials, Other Identifiers",DCW_211101.doc,encoded values,,,,,,,PhenX,PX211101170300,,,,,"1 = From time to time, most people discuss IMPORTANT MATTERS with other people, and we need people we can depend on for help. These can be family, friends, people who have been really helpful to you-what we are interested in are the ones that you are most likely to talk to about really important matters in your life, whether they live near you or far away. Who are the people in your life with whom you discuss important matters? Who are the people you can really count on?",2 = Is there anyone who always wants to talk to you about your important matters in your life whether you want them to or not?,"3 = Are there people who are, in general, a burden to you, because they want to discuss matters important to them, even if you don't?","4 = Have there been any important changes in this recently? In other words, were there people whom you used to discuss important matters with that you would not or no longer talk to about such things? These could be people whom you no longer feel close to, who might have moved or died. Who are they?",5 = I'm interested in the people in your life that you talk to about health problems when they come up. Who are the people that you discuss your health with or you can really count on when you have physical or emotional problems?,"6 = Who are the people, whether or not you have mentioned them before, who are always talking about your mental and physical health and trying to get you to do things about them?","7 = Are there people who are, in general, a burden to you because of their emotional or physical health problems and always want to talk to you about their problems, whether you want them to or not?","8 = Have there been any important changes in any of these lists? In other words, were there people whom you used to discuss health issues with or that you would rely on for help that you would not or no longer talk to about such things? These could be people whom you no longer feel close to, who might have moved or died.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person17_Gender,Person 17 gender,DCW_211101.doc,enumerated,,,,,,,PhenX,PX211101170400,,,,,Male,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person17_Age,Person 17 Age,DCW_211101.doc,integer,year,,,,,,PhenX,PX211101170500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person17_Connection,How are you connected to this person?,DCW_211101.doc,encoded values,,,,,"Use Card A, record all that apply",,PhenX,PX211101170600,,,,,1 = Spouse/partner,2 = Parent,3 = Brother/sister (including stepbrothers and sisters),4 = Child,5 = Grandparent,6 = Grandchild,7 = Aunt or uncle,8 = In-law,9 = Other relative,10 = Coworker or colleague,11 = Neighbor,12 = Friend,"13 = Boss, employer, teacher",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person17_How_Close,How close are you to this person?,DCW_211101.doc,encoded values,,,,,,,PhenX,PX211101170700,,,,,1 = Very close,2 = Sort of close,3 = Not very close,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person17_Contact_Frequency,How often do you see or talk to the person?,DCW_211101.doc,encoded values,,,,,,,PhenX,PX211101170800,,,,,1 = Often,2 = Occasionally,3 = Hardly ever,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person17_Trust_Doctors,Do they trust doctors to take care of people's problems?,DCW_211101.doc,encoded values,,,,,,,PhenX,PX211101170900,,,,,1 = A lot,2 = Most of the time,3 = Not very much,8 = Don't know/unsure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person17_Function,Has this person done any of the following for you or helped you out?,DCW_211101.doc,encoded values,,,,,"Use Card B, record all that apply  Probe: what else",,PhenX,PX211101171000,,,,,1 = Listen to you when you were feeling down or upset?,2 = Tell you they care about what happens to you?,"3 = Give you suggestions when you have a problem about what you could do, where you could go, or whom you could talk to?","4 = Try to help you with daily chores, like shopping for food, cooking, fixing things, cleaning your apartment/house, or taking you places that you need to go?",5 = Help out when you are short of money by giving or loaning you money?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person17_Cause_Problems,"Does this person hassle you, cause you problems, or make your life difficult?",DCW_211101.doc,encoded values,,,,,"Use Card B, record all that apply",,PhenX,PX211101171100,,,,,1 = A lot,2 = Sometimes,3 = No/Not really,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person18_Name,"Full Name, Initials, Other Identifiers",DCW_211101.doc,string,,,,,,,PhenX,PX211101180100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person18_Which_Generator,From which name generator was this person mentioned?,DCW_211101.doc,enumerated,,,,,,,PhenX,PX211101180200,,,,,I = Important Matters,H = Health,B = Both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person18_Which_Generator_Section,"Full Name, Initials, Other Identifiers",DCW_211101.doc,encoded values,,,,,,,PhenX,PX211101180300,,,,,"1 = From time to time, most people discuss IMPORTANT MATTERS with other people, and we need people we can depend on for help. These can be family, friends, people who have been really helpful to you-what we are interested in are the ones that you are most likely to talk to about really important matters in your life, whether they live near you or far away. Who are the people in your life with whom you discuss important matters? Who are the people you can really count on?",2 = Is there anyone who always wants to talk to you about your important matters in your life whether you want them to or not?,"3 = Are there people who are, in general, a burden to you, because they want to discuss matters important to them, even if you don't?","4 = Have there been any important changes in this recently? In other words, were there people whom you used to discuss important matters with that you would not or no longer talk to about such things? These could be people whom you no longer feel close to, who might have moved or died. Who are they?",5 = I'm interested in the people in your life that you talk to about health problems when they come up. Who are the people that you discuss your health with or you can really count on when you have physical or emotional problems?,"6 = Who are the people, whether or not you have mentioned them before, who are always talking about your mental and physical health and trying to get you to do things about them?","7 = Are there people who are, in general, a burden to you because of their emotional or physical health problems and always want to talk to you about their problems, whether you want them to or not?","8 = Have there been any important changes in any of these lists? In other words, were there people whom you used to discuss health issues with or that you would rely on for help that you would not or no longer talk to about such things? These could be people whom you no longer feel close to, who might have moved or died.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person18_Gender,Person 18 gender,DCW_211101.doc,enumerated,,,,,,,PhenX,PX211101180400,,,,,Male,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person18_Age,Person 18 Age,DCW_211101.doc,integer,year,,,,,,PhenX,PX211101180500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
