"PX280501_Wealth_Buy_Sell_Real_Estate_Purchase_Price_Amount_30","Was it $30,000 or more?","DCW_280501.doc","enumerated","","","","","ASK IF Q15.3.3=No","","PhenX","PX280501150305","","","","","Yes","No","Don't know/Refused","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX280501_Wealth_Buy_Sell_Real_Estate_Sale_Proceeds_Amount","Altogether, how much money did you (or anyone in your family living there] get from selling any real estate other than your main home, such as a vacation home, land (not including farmland), or rental property since January [P2YEAR]? ","DCW_280501.doc","decimal","","","","","ASK IF Q15.2=Yes, sold only OR Q15.2=Yes, both bought and sold","","PhenX","PX280501150401","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX280501_Wealth_Buy_Sell_Real_Estate_Sale_Proceeds_Amount_Enumerated","Altogether, how much money did you (or anyone in your family living there] get from selling any real estate other than your main home, such as a vacation home, land (not including farmland), or rental property since January [P2YEAR]?  Don't know/Refused","DCW_280501.doc","enumerated","","","","","ASK IF Q15.2=Yes, sold only OR Q15.2=Yes, both bought and sold","","PhenX","PX280501150402","","","","","Don't know/Refused","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX280501_Wealth_Buy_Sell_Real_Estate_Sale_Proceeds_Amount_60","Was it $60,000 or more?","DCW_280501.doc","enumerated","","","","","ASK IF Q15.4.2=Don't know/Refused","","PhenX","PX280501150403","","","","","Yes","No","Don't know/Refused","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX280501_Wealth_Buy_Sell_Real_Estate_Sale_Proceeds_Amount_120","Was it $120,000 or more?","DCW_280501.doc","enumerated","","","","","ASK IF Q15.4.3=Yes","","PhenX","PX280501150404","","","","","Yes","No","Don't know/Refused","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX280501_Wealth_Buy_Sell_Real_Estate_Sale_Proceeds_Amount_30","Was it $30,000 or more?","DCW_280501.doc","enumerated","","","","","ASK IF Q15.4.3=No","","PhenX","PX280501150405","","","","","Yes","No","Don't know/Refused","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX280501_Wealth_Home_Improvements","Since January [P2YEAR], did you (or anyone in your family living there) make additions or improvements totaling $10,000 or more to any homes or other real estate you owned? Do not count general maintenance or upkeep.","DCW_280501.doc","enumerated","","","","","","","PhenX","PX280501160100","","","","","Yes","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX280501_Wealth_Home_Improvements_Amount","What was the total dollar cost of the additions or improvements, plus the value of any work you may have done yourself?","DCW_280501.doc","decimal","","","","","ASK IF Q16.1=Yes","","PhenX","PX280501160201","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX280501_Wealth_Home_Improvements_Amount_Enumerated","What was the total dollar cost of the additions or improvements, plus the value of any work you may have done yourself? Don't know/Refused","DCW_280501.doc","enumerated","","","","","ASK IF Q16.1=Yes","","PhenX","PX280501160202","","","","","Don't know/Refused","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX280501_Wealth_Home_Improvements_Amount_25","Was it $25,000 or more?","DCW_280501.doc","enumerated","","","","","ASK IF Q16.2.2=Don't know/Refused","","PhenX","PX280501160203","","","","","Yes","No","Don't know/Refused","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX280501_Wealth_Home_Improvements_Amount_75","Was it $75,000 or more?","DCW_280501.doc","enumerated","","","","","ASK IF Q16.2.3=Yes","","PhenX","PX280501160204","","","","","Yes","No","Don't know/Refused","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX280501_Wealth_Buy_Sell_Business_Farm","Since January [P2YEAR], did you (or anyone in your family living there) put money into or sell part or all of your interest in a business or farm? • If R says only “Yes”, PROBE: Did you put money in only, sell only, or both?","DCW_280501.doc","enumerated","","","","","","","PhenX","PX280501170100","","","","","Yes, put money in only","Yes, sold only","Yes, both put money in and sold","No, neither","Don’t know/refused","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX280501_Wealth_Buy_Sell_Business_Farm_Amount","Altogether, how much money did you [or anyone in your family living there] put into a business or farm (since January [P2YEAR])?","DCW_280501.doc","decimal","","","","","ASK IF Q17.1=Yes, put money in only OR Q17.1=Yes, both put money in and sold","","PhenX","PX280501170201","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX280501_Wealth_Buy_Sell_Business_Farm_Amount_Enumerated","Altogether, how much money did you [or anyone in your family living there] put into a business or farm (since January [P2YEAR])? Don't know/Refused","DCW_280501.doc","enumerated","","","","","ASK IF Q17.1=Yes, put money in only OR Q17.1=Yes, both put money in and sold","","PhenX","PX280501170202","","","","","Don't know/Refused","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX280501_Wealth_Buy_Sell_Business_Farm_Amount_25","Was it $25,000 or more?","DCW_280501.doc","enumerated","","","","","ASK IF Q17.2.2=Don't know/Refused","","PhenX","PX280501170203","","","","","Yes","No","Don't know/Refused","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX280501_Wealth_Buy_Sell_Business_Farm_Amount_100","Was it $100,000 or more?","DCW_280501.doc","enumerated","","","","","ASK IF Q17.2.3=Yes","","PhenX","PX280501170204","","","","","Yes","No","Don't know/Refused","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX280501_Wealth_Buy_Sell_Business_Farm_Amount_10","Was it $10,000 or more?","DCW_280501.doc","enumerated","","","","","ASK IF Q17.2.3=No","","PhenX","PX280501170205","","","","","Yes","No","Don't know/Refused","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX280501_Wealth_Buy_Sell_Business_Farm_Proceeds_Amount","Altogether, how much money did you [or anyone in your family living there] get from selling a business or farm (since January [P2YEAR])?","DCW_280501.doc","decimal","","","","","ASK IF Q17.1=Yes, sold only OR Q17.1=Yes, both put money in and sold","","PhenX","PX280501170301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX280501_Wealth_Buy_Sell_Business_Farm_Proceeds_Amount_Enumerated","Altogether, how much money did you [or anyone in your family living there] get from selling a business or farm (since January [P2YEAR])? Don't know/Refused","DCW_280501.doc","enumerated","","","","","ASK IF Q17.1=Yes, sold only OR Q17.1=Yes, both put money in and sold","","PhenX","PX280501170302","","","","","Don't know/Refused","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX280501_Wealth_Buy_Sell_Business_Farm_Proceeds_Amount_25","Was it $25,000 or more?","DCW_280501.doc","enumerated","","","","","ASK IF Q17.3.2=Don't know/Refused","","PhenX","PX280501170303","","","","","Yes","No","Don't know/Refused","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX280501_Wealth_Buy_Sell_Business_Farm_Proceeds_Amount_100","Was it $100,000 or more?","DCW_280501.doc","enumerated","","","","","ASK IF Q17.3.3=Yes","","PhenX","PX280501170304","","","","","Yes","No","Don't know/Refused","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX280501_Wealth_Buy_Sell_Business_Farm_Proceeds_Amount_10","Was it $10,000 or more?","DCW_280501.doc","enumerated","","","","","ASK IF Q17.3.3=No","","PhenX","PX280501170305","","","","","Yes","No","Don't know/Refused","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX280501_Wealth_Buy_Sell_Stock","Since January [P2YEAR], did you (or anyone in your family living there) buy or sell any shares of stock in publicly held corporations, stock mutual funds, or investment trusts, including any automatic reinvestments—not including any retirement accounts? If R says “Yes”, PROBE: Did you buy only, sell only, or both?","DCW_280501.doc","enumerated","","","","","","","PhenX","PX280501180100","","","","","Yes, bought only ","Yes, sold only ","Yes, both bought and sold ","No, neither","Don’t know/Refused","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX280501_Wealth_Buy_Sell_Stock_Purchase_Amount","Altogether, how much money did you (or anyone in your family living there) spend on (shares of) stocks (since January [P2YEAR])?","DCW_280501.doc","decimal","","","","","ASK IF Q18.1=Yes, bought only OR Q18.1=Yes, both bought and sold","","PhenX","PX280501180201","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX280501_Wealth_Buy_Sell_Stock_Purchase_Amount_Enumerated","Altogether, how much money did you (or anyone in your family living there) spend on (shares of) stocks (since January [P2YEAR])? Don't know/Refused","DCW_280501.doc","enumerated","","","","","ASK IF Q18.1=Yes, bought only OR Q18.1=Yes, both bought and sold","","PhenX","PX280501180202","","","","","Don't know/Refused","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX280501_Wealth_Buy_Sell_Stock_Purchase_Amount_20","Was it $20,000 or more?","DCW_280501.doc","enumerated","","","","","ASK IF Q18.2.2=Don't know/Refused","","PhenX","PX280501180203","","","","","Yes","No","Don't know/Refused","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX280501_Wealth_Buy_Sell_Stock_Purchase_Amount_50","Was it $50,000 or more?","DCW_280501.doc","enumerated","","","","","ASK IF Q18.2.3=Yes","","PhenX","PX280501180204","","","","","Yes","No","Don't know/Refused","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX280501_Wealth_Buy_Sell_Stock_Purchase_Amount_100","Was it $100,000 or more?","DCW_280501.doc","enumerated","","","","","ASK IF Q18.2.4=Yes","","PhenX","PX280501180205","","","","","Yes","No","Don't know/Refused","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX280501_Wealth_Buy_Sell_Stock_Purchase_Amount_5","Was it $5,000 or more?","DCW_280501.doc","enumerated","","","","","ASK IF Q18.2.3=No","","PhenX","PX280501180206","","","","","Yes","No","Don't know/Refused","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX280501_Wealth_Buy_Sell_Stock_Sales_Amount","Altogether, how much money did you [or anyone in your family living there] get from selling (shares of) stocks (since January [P2YEAR])?","DCW_280501.doc","decimal","","","","","ASK IF Q18.1=Sold only OR Q18.1=Both put money in and sold OR Q18.2.3=Don't know/Refused","","PhenX","PX280501180301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX280501_Wealth_Buy_Sell_Stock_Sales_Amount_Enumerated","Altogether, how much money did you [or anyone in your family living there] get from selling (shares of) stocks (since January [P2YEAR])? Don't know/Refused","DCW_280501.doc","enumerated","","","","","ASK IF Q18.1=Sold only OR Q18.1=Both put money in and sold OR Q18.2.3=Don't know/Refused","","PhenX","PX280501180302","","","","","Don't know/Refused","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX280501_Wealth_Buy_Sell_Stock_Sales_Amount_20","Was it $20,000 or more?","DCW_280501.doc","enumerated","","","","","ASK IF Q18.3.2=Don't know/Refused","","PhenX","PX280501180303","","","","","Yes","No","Don't know/Refused","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX280501_Wealth_Buy_Sell_Stock_Sales_Amount_50","Was it $50,000 or more?","DCW_280501.doc","enumerated","","","","","ASK IF Q18.3.3=Yes","","PhenX","PX280501180304","","","","","Yes","No","Don't know/Refused","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX280501_Wealth_Buy_Sell_Stock_Sales_Amount_100","Was it $100,000 or more?","DCW_280501.doc","enumerated","","","","","ASK IF Q18.3.4=Yes","","PhenX","PX280501180305","","","","","Yes","No","Don't know/Refused","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX280501_Wealth_Buy_Sell_Stock_Sales_Amount_5","Was it $5,000 or more?","DCW_280501.doc","enumerated","","","","","ASK IF Q18.3.3=No","","PhenX","PX280501180306","","","","","Yes","No","Don't know/Refused","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX280501_Wealth_Assets_Debt_Movers_Out_Adult_1","Are there Movers-Out Age 18+ Years Old? ","DCW_280501.doc","enumerated","","","","","ASK IF Q1.1=Yes AND Q1.6.6 >=18","","PhenX","PX280501190100","","","","","Yes","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX280501_Wealth_Movers_Removed_Assets_Debts","Sometimes changes in a family’s savings or assets are due to people joining or leaving the family. Was there anyone living with you in January [P2YEAR] who doesn’t live with you now and who took $5,000 or more in assets or debts away with them?","DCW_280501.doc","enumerated","","","","","ASK IF Q19.1=Yes","","PhenX","PX280501190200","","","","","Yes","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX280501_Wealth_Movers_Removed_Assets_Amount","Altogether, what is the total dollar value of assets that were removed that way?","DCW_280501.doc","decimal","","","","","ASK IF Q19.2=Yes","","PhenX","PX280501190301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX280501_Wealth_Movers_Removed_Assets_Amount_Enumerated","Altogether, what is the total dollar value of assets that were removed that way? Don't know/Refused","DCW_280501.doc","enumerated","","","","","ASK IF Q19.2=Yes","","PhenX","PX280501190302","","","","","Don't know/Refused","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX280501_Wealth_Movers_Removed_Assets_Amount_10","Was it $10,000 or more?","DCW_280501.doc","enumerated","","","","","ASK IF Q19.3.2=Don't know/Refused","","PhenX","PX280501190303","","","","","Yes","No","Don't know/Refused","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX280501_Wealth_Movers_Removed_Assets_Amount_25","Was it $25,000 or more?","DCW_280501.doc","enumerated","","","","","ASK IF Q19.3.3=Yes","","PhenX","PX280501190304","","","","","Yes","No","Don't know/Refused","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX280501_Wealth_Movers_Removed_Assets_Amount_100","Was it $100,000 or more?","DCW_280501.doc","enumerated","","","","","ASK IF Q19.3.4=Yes","","PhenX","PX280501190305","","","","","Yes","No","Don't know/Refused","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX280501_Wealth_Movers_Removed_Assets_Amount_5","Was it $5,000 or more?","DCW_280501.doc","enumerated","","","","","ASK IF Q19.3.3=No","","PhenX","PX280501190306","","","","","Yes","No","Don't know/Refused","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX280501_Wealth_Movers_Removed_Debt_Amount","Altogether, what is the total dollar value of debts that were removed that way?","DCW_280501.doc","decimal","","","","","ASK IF Q19.3.1>0","","PhenX","PX280501190401","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX280501_Wealth_Movers_Removed_Debt_Amount_Enumerated","Altogether, what is the total dollar value of debts that were removed that way? Don't know/Refused","DCW_280501.doc","enumerated","","","","","ASK IF Q19.3.1>0","","PhenX","PX280501190402","","","","","Don't know/Refused","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX280501_Wealth_Movers_Removed_Debt_Amount_10","Was it $10,000 or more?","DCW_280501.doc","enumerated","","","","","ASK IF Q19.4.2=Don't know/Refused","","PhenX","PX280501190403","","","","","Yes","No","Don't know/Refused","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX280501_Wealth_Movers_Removed_Debt_Amount_25","Was it $25,000 or more?","DCW_280501.doc","enumerated","","","","","ASK IF Q19.4.3=Yes","","PhenX","PX280501190404","","","","","Yes","No","Don't know/Refused","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX280501_Wealth_Movers_Removed_Debt_Amount_5","Was it $5,000 or more?","DCW_280501.doc","enumerated","","","","","ASK IF Q19.4.3=No","","PhenX","PX280501190405","","","","","Yes","No","Don't know/Refused","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX280501_Wealth_Assets_Debt_Movers_Out_Adult_2","Are there Movers-In Age 18+ Years Old? ","DCW_280501.doc","enumerated","","","","","ASK IF Q1.1=Yes AND Q1.6.6 >=18","","PhenX","PX280501190500","","","","","Yes","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX280501_Wealth_Movers_Added_Assets_Debts","Is there anyone in your family living with you now who has joined the family since January [P2YEAR] and who had $5,000 or more in assets or debts at the time they joined the family?","DCW_280501.doc","enumerated","","","","","ASK IF Q1.1=No AND Q1.6.6 >=18","","PhenX","PX280501190600","","","","","Yes","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX280501_Wealth_Movers_Added_Assets_Amount","Altogether, what is the total dollar value of assets that were brought into the family that way?","DCW_280501.doc","decimal","","","","","ASK IF Q19.6=Yes","","PhenX","PX280501190701","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX280501_Wealth_Movers_Added_Assets_Amount_Enumerated","Altogether, what is the total dollar value of assets that were brought into the family that way? Don't know/Refused","DCW_280501.doc","enumerated","","","","","ASK IF Q19.6=Yes","","PhenX","PX280501190702","","","","","Don't know/Refused","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX280501_Wealth_Movers_Added_Assets_Amount_10","Was it $10,000 or more?","DCW_280501.doc","enumerated","","","","","ASK IF Q19.7.2=Don't know/Refused","","PhenX","PX280501190703","","","","","Yes","No","Don't know/Refused","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX280501_Wealth_Movers_Added_Assets_Amount_25","Was it $25,000 or more?","DCW_280501.doc","enumerated","","","","","ASK If Q19.7.3=Yes","","PhenX","PX280501190704","","","","","Yes","No","Don't know/Refused","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX280501_Wealth_Movers_Added_Assets_Amount_100","Was it $100,000 or more?","DCW_280501.doc","enumerated","","","","","ASK If Q19.7.4=Yes","","PhenX","PX280501190705","","","","","Yes","No","Don't know/Refused","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX280501_Wealth_Movers_Added_Assets_Amount_5","Was it $5,000 or more?","DCW_280501.doc","enumerated","","","","","ASK If Q19.7.3=No","","PhenX","PX280501190706","","","","","Yes","No","Don't know/Refused","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX280501_Wealth_Movers_Added_Debt_Amount","Altogether, what is the total dollar value of debts that were brought into the family that way?","DCW_280501.doc","decimal","","","","","ASK IF Q19.6=Yes","","PhenX","PX280501190801","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX280501_Wealth_Movers_Added_Debt_Amount_Enumerated","Altogether, what is the total dollar value of debts that were brought into the family that way? Don't know/Refused","DCW_280501.doc","enumerated","","","","","ASK IF Q19.6=Yes","","PhenX","PX280501190802","","","","","Don't know/Refused","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX280501_Wealth_Movers_Added_Debt_Amount_10","Was it $10,000 or more?","DCW_280501.doc","enumerated","","","","","ASK IF Q19.8.2=Don't know/Refused","","PhenX","PX280501190803","","","","","Yes","No","Don't know/Refused","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX280501_Wealth_Movers_Added_Debt_Amount_25","Was it $25,000 or more?","DCW_280501.doc","enumerated","","","","","ASK IF Q19.8.3=Yes","","PhenX","PX280501190804","","","","","Yes","No","Don't know/Refused","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX280501_Wealth_Movers_Added_Debt_Amount_5","Was it $5,000 or more?","DCW_280501.doc","enumerated","","","","","ASK IF Q19.8.3=No","","PhenX","PX280501190805","","","","","Yes","No","Don't know/Refused","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX280501_Wealth_Gifts_Inheritances","Some people’s assets come from gifts and inheritances. During the last two years, have you (or anyone in your family living there) received any large gifts or inheritances of money or property worth $10,000 or more?","DCW_280501.doc","enumerated","","","","","","","PhenX","PX280501200100","","","","","Yes","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX280501_Wealth_Gifts_Inheritances_Which","Was that a gift or was that an inheritance? If multiple gifts or inheritances worth $10,000 or more were received, we can talk about each one separately.","DCW_280501.doc","enumerated","","","","","ASK IF Q20.1=Yes","","PhenX","PX280501200200","","","","","Gift","Inheritance","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX280501_Wealth_Gifts_Inheritances_Year","What year did you [or anyone in your family living there] receive that? (If multiple gifts or inheritances worth $10,000 or more were received, we can talk about each one separately.)","DCW_280501.doc","enumerated","","","","","","","PhenX","PX280501200300","","","","","P2YEAR","PYEAR","CYEAR","Not yet received","Don’t know/Refused","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX280501_Wealth_Gifts_Inheritances_Amount","How much was that gift/that inheritance/it worth altogether, at the time it was received? (If multiple gifts or inheritances worth $10,000 or more were received, we can talk about each one separately.)","DCW_280501.doc","decimal","","","","","ASK IF Q20.3=P2YEAR OR Q20.3=PYEAR OR Q20.3=CYEAR","","PhenX","PX280501200400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX280501_Wealth_Gifts_Inheritances_Amount_Enumerated","How much was that gift/that inheritance/it worth altogether, at the time it was received? (If multiple gifts or inheritances worth $10,000 or more were received, we can talk about each one separately.) Don't know/Refused","DCW_280501.doc","enumerated","","","","","ASK IF Q20.3=P2YEAR OR Q20.3=PYEAR OR Q20.3=CYEAR","","PhenX","PX280501200500","","","","","Don't know/Refused","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX280501_Wealth_Gifts_Inheritances_Amount_25","Would it amount to $25,000 or more?","DCW_280501.doc","enumerated","","","","","ASK IF Q20.3=Don't know/Refused","","PhenX","PX280501200600","","","","","Yes","No","Don't know/Refused","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX280501_Wealth_Gifts_Inheritances_Amount_75","Would it amount to $75,000 or more?","DCW_280501.doc","enumerated","","","","","ASK IF Q20.6=Yes","","PhenX","PX280501200700","","","","","Yes","No","Don't know/Refused","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX280501_Wealth_Gifts_Inheritances_Other","Did you [or anyone in your family living there] receive any other large gifts or inheritances of money or property worth $10,000 or more in the last two years? (If yes, repeat all V questions, maximum 3 times.)","DCW_280501.doc","enumerated","","","","","","","PhenX","PX280501200800","","","","","Yes","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
